Year,0_age_males,1_age_males,2_age_males,3_age_males,4_age_males,5_age_males,6_age_males,7_age_males,8_age_males,9_age_males,10_age_males,11_age_males,12_age_males,13_age_males,14_age_males,15_age_males,16_age_males,17_age_males,18_age_males,19_age_males,20_age_males,21_age_males,22_age_males,23_age_males,24_age_males,25_age_males,26_age_males,27_age_males,28_age_males,29_age_males,30_age_males,31_age_males,32_age_males,33_age_males,34_age_males,35_age_males,36_age_males,37_age_males,38_age_males,39_age_males,40_age_males,41_age_males,42_age_males,43_age_males,44_age_males,45_age_males,46_age_males,47_age_males,48_age_males,49_age_males,50_age_males,51_age_males,52_age_males,53_age_males,54_age_males,55_age_males,56_age_males,57_age_males,58_age_males,59_age_males,60_age_males,61_age_males,62_age_males,63_age_males,64_age_males,65_age_males,66_age_males,67_age_males,68_age_males,69_age_males,70_age_males,71_age_males,72_age_males,73_age_males,74_age_males,75_age_males,76_age_males,77_age_males,78_age_males,79_age_males,80_age_males,0_age_females,1_age_females,2_age_females,3_age_females,4_age_females,5_age_females,6_age_females,7_age_females,8_age_females,9_age_females,10_age_females,11_age_females,12_age_females,13_age_females,14_age_females,15_age_females,16_age_females,17_age_females,18_age_females,19_age_females,20_age_females,21_age_females,22_age_females,23_age_females,24_age_females,25_age_females,26_age_females,27_age_females,28_age_females,29_age_females,30_age_females,31_age_females,32_age_females,33_age_females,34_age_females,35_age_females,36_age_females,37_age_females,38_age_females,39_age_females,40_age_females,41_age_females,42_age_females,43_age_females,44_age_females,45_age_females,46_age_females,47_age_females,48_age_females,49_age_females,50_age_females,51_age_females,52_age_females,53_age_females,54_age_females,55_age_females,56_age_females,57_age_females,58_age_females,59_age_females,60_age_females,61_age_females,62_age_females,63_age_females,64_age_females,65_age_females,66_age_females,67_age_females,68_age_females,69_age_females,70_age_females,71_age_females,72_age_females,73_age_females,74_age_females,75_age_females,76_age_females,77_age_females,78_age_females,79_age_females,80_age_females
1948,0.035882,0.002727,0.001576,0.001375,0.001076,0.000959,0.000869,0.0008,0.000744,0.000702,0.000679,0.000687,0.000741,0.000848,0.000996,0.001158,0.001321,0.001487,0.001651,0.001806,0.001976,0.002135,0.002229,0.002238,0.002187,0.002118,0.002073,0.002061,0.002101,0.002186,0.002291,0.002406,0.002546,0.002711,0.002904,0.003127,0.003382,0.003669,0.003989,0.004345,0.004751,0.005198,0.005666,0.006149,0.006662,0.007213,0.007841,0.008587,0.009475,0.010484,0.011578,0.01272,0.013902,0.015107,0.01635,0.01767,0.019075,0.020537,0.022055,0.023643,0.025378,0.027233,0.029105,0.030969,0.032901,0.035028,0.037444,0.040151,0.043198,0.046605,0.050244,0.054243,0.058891,0.064299,0.070319,0.077161,0.084259,0.090775,0.096358,0.10159,0.106911,0.027871,0.00236,0.001355,0.001113,0.000854,0.000732,0.000638,0.000566,0.000514,0.000479,0.000461,0.000466,0.000495,0.000552,0.000629,0.00072,0.000814,0.000901,0.000974,0.001035,0.001101,0.001169,0.001224,0.00126,0.001286,0.001311,0.001345,0.001388,0.001445,0.001516,0.001595,0.001684,0.001794,0.001929,0.002087,0.002264,0.002452,0.002645,0.00284,0.003042,0.003264,0.00351,0.003774,0.004055,0.004358,0.004689,0.005055,0.005461,0.005914,0.006413,0.006962,0.007553,0.008179,0.008837,0.009537,0.010306,0.011148,0.012048,0.013007,0.014041,0.015233,0.016553,0.017894,0.019227,0.020638,0.022228,0.02413,0.026421,0.029175,0.032373,0.035877,0.039702,0.044008,0.048838,0.054132,0.060108,0.066432,0.072523,0.078159,0.083735,0.089696
1949,0.035157,0.002457,0.001649,0.001177,0.001019,0.000919,0.000844,0.000785,0.000736,0.000697,0.000674,0.00068,0.000731,0.000836,0.000981,0.001143,0.001301,0.001453,0.00159,0.00171,0.001838,0.001961,0.002037,0.002052,0.002025,0.001988,0.001969,0.001968,0.001999,0.00206,0.002135,0.002225,0.002352,0.002522,0.002731,0.002977,0.003249,0.003536,0.003831,0.004145,0.004493,0.004891,0.00535,0.005878,0.006472,0.007128,0.007834,0.008581,0.009364,0.010195,0.011086,0.012059,0.013128,0.014306,0.015587,0.016958,0.018406,0.019928,0.021521,0.023192,0.025014,0.02695,0.028896,0.03082,0.032795,0.034965,0.037406,0.040084,0.043028,0.046282,0.049744,0.053574,0.058078,0.06338,0.069324,0.075971,0.08284,0.089324,0.095142,0.100724,0.106506,0.027357,0.002166,0.001322,0.000988,0.000808,0.000694,0.000605,0.000538,0.00049,0.000458,0.000443,0.000447,0.000471,0.000517,0.00058,0.000655,0.000733,0.000806,0.000868,0.00092,0.000977,0.001037,0.001088,0.001128,0.001161,0.001194,0.001235,0.001286,0.001349,0.001425,0.00151,0.001605,0.00171,0.001828,0.001959,0.002106,0.00227,0.002445,0.002632,0.002834,0.003051,0.003294,0.003572,0.003892,0.004249,0.004645,0.005061,0.005476,0.005877,0.006283,0.006723,0.00722,0.007772,0.008389,0.009073,0.00983,0.010658,0.011554,0.012519,0.013566,0.014767,0.016095,0.017458,0.018834,0.020293,0.021931,0.023856,0.026122,0.028792,0.031854,0.035206,0.03887,0.042978,0.047571,0.052603,0.058248,0.064237,0.070103,0.075665,0.081248,0.087235
1950,0.032794,0.002446,0.001408,0.001147,0.000862,0.00079,0.000738,0.000696,0.000657,0.00062,0.000595,0.0006,0.000654,0.00077,0.000929,0.001107,0.001279,0.001438,0.001572,0.001684,0.001801,0.001914,0.001986,0.002004,0.001985,0.001955,0.00194,0.001945,0.001982,0.002048,0.002132,0.002229,0.002344,0.002478,0.002636,0.002822,0.003041,0.003302,0.003608,0.003959,0.004356,0.004794,0.005268,0.005776,0.006325,0.006925,0.007587,0.008315,0.009116,0.00999,0.010936,0.011952,0.013035,0.014185,0.015409,0.016715,0.018113,0.019606,0.021202,0.022899,0.024757,0.026729,0.028713,0.030676,0.032691,0.034871,0.037321,0.040078,0.043197,0.046672,0.050464,0.054558,0.058993,0.063778,0.068931,0.074579,0.080656,0.086977,0.093491,0.10034,0.107612,0.025512,0.002038,0.001172,0.000985,0.000738,0.000638,0.00056,0.0005,0.000454,0.00042,0.000401,0.000401,0.000425,0.000475,0.000544,0.000628,0.000713,0.000786,0.00084,0.000879,0.00092,0.000966,0.00101,0.001049,0.001088,0.00113,0.001176,0.001228,0.001287,0.001355,0.001431,0.001518,0.001616,0.001727,0.001852,0.00199,0.002145,0.002319,0.002516,0.002734,0.002974,0.003234,0.003509,0.003798,0.004106,0.004441,0.004805,0.005196,0.005614,0.006064,0.006564,0.007107,0.007671,0.008247,0.008857,0.009516,0.010261,0.01113,0.012145,0.013292,0.014624,0.016048,0.017415,0.018663,0.019907,0.021284,0.022987,0.025125,0.027804,0.030968,0.034488,0.038282,0.042394,0.046812,0.051559,0.056808,0.062486,0.068357,0.074355,0.080641,0.087437
1951,0.032141,0.002393,0.001504,0.001084,0.000989,0.000854,0.000755,0.000682,0.000629,0.000594,0.000582,0.000603,0.00067,0.00079,0.000949,0.001126,0.001301,0.001466,0.001611,0.001736,0.001867,0.001992,0.00207,0.002087,0.002061,0.002024,0.002,0.001995,0.002018,0.00207,0.002139,0.002221,0.002324,0.002451,0.002605,0.002783,0.002996,0.003261,0.003584,0.003961,0.004396,0.004864,0.005335,0.005794,0.006264,0.006766,0.007351,0.008059,0.008919,0.009908,0.010986,0.012109,0.013265,0.014438,0.015643,0.016935,0.018322,0.01976,0.021243,0.022797,0.024471,0.026286,0.028228,0.030306,0.032541,0.034995,0.037664,0.040503,0.043509,0.046736,0.050256,0.054138,0.058414,0.063126,0.068281,0.073803,0.079744,0.086253,0.09338,0.10106,0.109369,0.024902,0.002231,0.001239,0.000914,0.000737,0.000644,0.00057,0.000509,0.000456,0.000412,0.000379,0.000366,0.000382,0.000432,0.000506,0.000596,0.000684,0.000759,0.000809,0.000842,0.000874,0.000914,0.000953,0.000994,0.001037,0.001083,0.001133,0.001186,0.001243,0.001305,0.001375,0.001456,0.001549,0.001656,0.001778,0.001912,0.002062,0.002235,0.002435,0.00266,0.002914,0.003185,0.003451,0.003706,0.003962,0.004228,0.004538,0.004926,0.005414,0.005979,0.006618,0.007273,0.007888,0.008431,0.008945,0.00949,0.010139,0.010925,0.011885,0.012998,0.014285,0.015661,0.017011,0.018286,0.019582,0.021038,0.022798,0.02491,0.027448,0.030396,0.033696,0.037317,0.0413,0.045651,0.050396,0.055573,0.061204,0.067288,0.073835,0.080863,0.088523
1952,0.031955,0.002406,0.001531,0.001139,0.000927,0.000823,0.000749,0.00069,0.000636,0.000588,0.000557,0.000562,0.00063,0.000771,0.000967,0.001185,0.001394,0.001581,0.00173,0.001846,0.001964,0.002078,0.002143,0.002147,0.002106,0.002051,0.00201,0.001989,0.002001,0.002043,0.002103,0.002176,0.00227,0.002387,0.00253,0.002701,0.002907,0.003163,0.003475,0.003839,0.004258,0.004714,0.005191,0.005678,0.006193,0.00675,0.007379,0.008106,0.008949,0.009894,0.01092,0.012002,0.013129,0.014291,0.015501,0.016793,0.018176,0.019633,0.021162,0.022778,0.024515,0.026374,0.028323,0.030358,0.032509,0.034875,0.037449,0.040146,0.042955,0.04595,0.049241,0.052922,0.057018,0.061582,0.06663,0.071885,0.077574,0.084226,0.092022,0.100643,0.110149,0.024983,0.002137,0.001275,0.000952,0.000792,0.000665,0.000567,0.000495,0.000442,0.000408,0.000392,0.000397,0.000424,0.000476,0.000544,0.000629,0.000714,0.000781,0.000818,0.000834,0.000847,0.00087,0.000898,0.000937,0.000983,0.001035,0.00109,0.001144,0.001197,0.001252,0.001314,0.001389,0.001479,0.00159,0.001718,0.001861,0.002018,0.00219,0.002378,0.002583,0.002813,0.003063,0.003318,0.003572,0.003838,0.004117,0.004435,0.004821,0.00529,0.005828,0.00643,0.007052,0.007646,0.008186,0.008708,0.009271,0.00993,0.010694,0.011591,0.012613,0.01379,0.015072,0.016381,0.017688,0.019065,0.020616,0.022442,0.024579,0.027082,0.029946,0.033144,0.036659,0.040523,0.044743,0.049345,0.05438,0.059856,0.065744,0.072046,0.078799,0.086168
1953,0.031247,0.002226,0.001374,0.001084,0.000875,0.000772,0.000697,0.000639,0.000592,0.000554,0.000534,0.000548,0.000615,0.000744,0.00092,0.001111,0.001298,0.001481,0.001649,0.0018,0.001963,0.002112,0.002189,0.002172,0.002088,0.001981,0.001897,0.00185,0.001865,0.001929,0.002017,0.002111,0.002215,0.002324,0.002447,0.002592,0.00278,0.003025,0.003341,0.003719,0.004153,0.004621,0.005103,0.005587,0.006091,0.006633,0.007249,0.007966,0.008805,0.009749,0.010782,0.011868,0.01298,0.0141,0.015252,0.016476,0.01781,0.019263,0.020856,0.022579,0.024439,0.026406,0.028444,0.03054,0.032728,0.035125,0.037729,0.040436,0.043233,0.046197,0.049477,0.05315,0.05719,0.061633,0.066533,0.071596,0.077157,0.083883,0.092019,0.101157,0.111283,0.024286,0.001878,0.001132,0.000922,0.000728,0.000604,0.000509,0.000439,0.00039,0.000358,0.000344,0.000349,0.000376,0.000426,0.000491,0.000571,0.000652,0.000714,0.000746,0.000758,0.000766,0.000784,0.000807,0.000839,0.000879,0.000923,0.000971,0.001023,0.001079,0.001141,0.001213,0.001296,0.001387,0.001488,0.001601,0.001725,0.001865,0.002029,0.002223,0.002442,0.00269,0.002954,0.003214,0.003462,0.003711,0.003969,0.004271,0.004648,0.005121,0.00567,0.006283,0.006912,0.007511,0.008051,0.00857,0.009138,0.009797,0.010535,0.011365,0.012298,0.013363,0.01455,0.015835,0.017214,0.018725,0.020438,0.022391,0.024578,0.027023,0.02975,0.032823,0.036241,0.039968,0.044007,0.048417,0.053196,0.058482,0.064455,0.071207,0.078645,0.086831
1954,0.0299,0.002032,0.001241,0.000963,0.000782,0.000703,0.000646,0.000599,0.000554,0.000514,0.000487,0.000492,0.000548,0.000667,0.000833,0.001015,0.001191,0.001365,0.001526,0.001673,0.00183,0.001975,0.002055,0.002049,0.001982,0.001895,0.001827,0.001788,0.001797,0.001845,0.001913,0.001987,0.002076,0.002176,0.002296,0.002441,0.002622,0.002847,0.003123,0.003447,0.003819,0.004233,0.004679,0.005156,0.005672,0.006229,0.006849,0.007564,0.008389,0.009307,0.010318,0.011375,0.012424,0.013441,0.014461,0.015543,0.016747,0.018094,0.019615,0.021297,0.023112,0.025035,0.027066,0.029197,0.031447,0.033905,0.036545,0.039262,0.042029,0.044924,0.048109,0.051652,0.0555,0.059678,0.06425,0.06895,0.074113,0.080387,0.088015,0.096603,0.10617,0.023276,0.001732,0.001069,0.000803,0.000635,0.000549,0.000481,0.000427,0.000384,0.00035,0.000329,0.000322,0.000335,0.00037,0.00042,0.000482,0.000545,0.0006,0.00064,0.000669,0.000699,0.000735,0.000767,0.000796,0.000822,0.00085,0.000884,0.000927,0.000981,0.001046,0.001121,0.001204,0.001294,0.00139,0.001494,0.001608,0.001739,0.001894,0.00208,0.002291,0.00253,0.002785,0.003034,0.00327,0.003506,0.003748,0.004031,0.004393,0.004857,0.005398,0.006009,0.006628,0.007187,0.007651,0.008066,0.008513,0.009063,0.009731,0.01055,0.011509,0.012606,0.013804,0.015076,0.01641,0.017846,0.019478,0.021338,0.023394,0.025659,0.028172,0.030983,0.034135,0.037651,0.041561,0.045884,0.050619,0.055796,0.06147,0.06767,0.074392,0.081786
1955,0.029631,0.001969,0.00119,0.000929,0.000726,0.000669,0.000627,0.000591,0.000551,0.000509,0.000477,0.000477,0.000533,0.000659,0.000837,0.001032,0.001218,0.001396,0.001556,0.001697,0.001845,0.001982,0.002056,0.002046,0.001976,0.001888,0.001818,0.001772,0.001768,0.0018,0.001849,0.001909,0.001994,0.002108,0.002252,0.002426,0.002631,0.002871,0.003149,0.003464,0.003826,0.004229,0.004664,0.005126,0.005626,0.006168,0.006775,0.007472,0.008276,0.009172,0.010155,0.01119,0.012246,0.013304,0.014391,0.015557,0.016834,0.018216,0.019717,0.021341,0.023087,0.024962,0.026985,0.029166,0.031508,0.034084,0.036837,0.039644,0.042462,0.045389,0.048593,0.052188,0.056165,0.060577,0.065451,0.070541,0.076079,0.082576,0.090213,0.098692,0.10812,0.023076,0.001685,0.000965,0.000783,0.000641,0.000539,0.000459,0.000398,0.000353,0.000322,0.000305,0.000305,0.000324,0.000362,0.000415,0.000479,0.000545,0.000602,0.000645,0.000676,0.000709,0.000747,0.000779,0.000803,0.000824,0.000846,0.000874,0.000911,0.000958,0.001015,0.001082,0.001158,0.001245,0.001344,0.001456,0.00158,0.001718,0.001874,0.002051,0.002247,0.002468,0.002703,0.002939,0.003169,0.003404,0.003653,0.003938,0.004278,0.004684,0.005147,0.005664,0.006205,0.006743,0.007262,0.007785,0.008371,0.009038,0.009761,0.010543,0.011406,0.01237,0.013465,0.014718,0.016148,0.017759,0.019624,0.021675,0.023778,0.025888,0.028118,0.030589,0.033492,0.036954,0.04108,0.045815,0.05108,0.056748,0.062766,0.069086,0.0758,0.083167
1956,0.029342,0.001886,0.001149,0.000886,0.00073,0.000651,0.000595,0.00055,0.000511,0.000476,0.000455,0.000467,0.000531,0.00066,0.000835,0.001025,0.001209,0.001391,0.001562,0.001717,0.001883,0.002035,0.002111,0.002086,0.001992,0.001872,0.001774,0.001717,0.001724,0.001782,0.001865,0.00195,0.002043,0.00214,0.002249,0.002383,0.002555,0.002776,0.003052,0.003381,0.003757,0.004171,0.004618,0.005096,0.005611,0.006179,0.006808,0.007497,0.008251,0.009073,0.009966,0.010933,0.011974,0.013093,0.014294,0.015591,0.016982,0.01846,0.020025,0.021687,0.023465,0.025373,0.027411,0.02959,0.031913,0.034463,0.037186,0.039949,0.042711,0.045571,0.04872,0.052265,0.05618,0.060515,0.065312,0.070347,0.075871,0.082401,0.090129,0.098758,0.108337,0.02264,0.001718,0.000959,0.000687,0.000626,0.000522,0.000443,0.000383,0.000341,0.000315,0.000303,0.000307,0.000329,0.000367,0.000419,0.000481,0.000546,0.0006,0.000638,0.000663,0.000688,0.000719,0.000747,0.000771,0.000794,0.000818,0.000848,0.000888,0.000941,0.001006,0.001082,0.001164,0.001251,0.00134,0.001435,0.001539,0.001661,0.001806,0.001981,0.002182,0.002405,0.002643,0.002887,0.003136,0.003394,0.003677,0.00399,0.004325,0.004683,0.005069,0.00549,0.005954,0.006467,0.007037,0.007663,0.008373,0.00914,0.009916,0.010681,0.011477,0.012358,0.013384,0.014583,0.01599,0.017598,0.019458,0.021494,0.023578,0.025666,0.027866,0.030329,0.033223,0.036627,0.040632,0.045213,0.050295,0.055827,0.06184,0.068331,0.075337,0.08304
1957,0.029569,0.00193,0.001174,0.000859,0.000723,0.00066,0.000616,0.000579,0.00054,0.000499,0.000468,0.000471,0.000533,0.000669,0.000858,0.001065,0.001262,0.001443,0.001593,0.001715,0.001844,0.001964,0.002022,0.002003,0.001928,0.001833,0.001757,0.001718,0.001735,0.001798,0.001885,0.001977,0.00208,0.002189,0.002313,0.002461,0.002646,0.002877,0.003161,0.003496,0.003882,0.004305,0.004748,0.005202,0.005683,0.006204,0.006797,0.007497,0.008323,0.009259,0.010296,0.011388,0.012485,0.013562,0.014657,0.01582,0.017119,0.018588,0.020264,0.022124,0.024122,0.026223,0.028435,0.030748,0.033174,0.035811,0.038612,0.041437,0.044244,0.047128,0.050306,0.053851,0.057661,0.061757,0.066229,0.070966,0.076253,0.082551,0.090058,0.09852,0.107871,0.023044,0.001767,0.000964,0.000755,0.000601,0.000518,0.000454,0.000405,0.000366,0.000336,0.000318,0.000316,0.000334,0.000376,0.000434,0.000504,0.000574,0.000631,0.000666,0.000686,0.000705,0.000732,0.000758,0.000784,0.000812,0.000842,0.000877,0.000923,0.000983,0.001056,0.00114,0.001229,0.001321,0.001413,0.001508,0.001614,0.001736,0.001875,0.002033,0.002211,0.00241,0.002627,0.002861,0.003112,0.003383,0.003677,0.004001,0.004361,0.004761,0.005199,0.005685,0.006204,0.006736,0.007271,0.007826,0.008447,0.009145,0.009898,0.01071,0.011601,0.012593,0.013713,0.014978,0.016406,0.018002,0.019834,0.021851,0.023936,0.026054,0.028304,0.030846,0.033801,0.037178,0.041036,0.045398,0.050246,0.055615,0.061588,0.068204,0.075466,0.08345
1958,0.030202,0.001856,0.001198,0.000912,0.00071,0.000642,0.000593,0.000553,0.000513,0.000474,0.000447,0.000451,0.000506,0.000625,0.000792,0.000974,0.001149,0.001317,0.001468,0.001601,0.001743,0.001875,0.001943,0.001928,0.001856,0.001762,0.00169,0.001653,0.001674,0.00174,0.001829,0.001922,0.002027,0.00214,0.002267,0.002418,0.002604,0.002832,0.003106,0.003424,0.003795,0.004204,0.004633,0.005072,0.005541,0.006043,0.00662,0.007321,0.008173,0.009149,0.010235,0.011363,0.012463,0.013496,0.014514,0.015588,0.016806,0.01821,0.019844,0.02168,0.023656,0.025731,0.027918,0.030206,0.032607,0.035236,0.038036,0.040834,0.04358,0.046387,0.049468,0.052951,0.056811,0.061101,0.065867,0.07094,0.076522,0.083026,0.090609,0.099054,0.108342,0.023723,0.001713,0.000997,0.000761,0.000628,0.000528,0.00045,0.00039,0.000347,0.000317,0.000301,0.0003,0.000316,0.000349,0.000395,0.000451,0.000511,0.000561,0.000595,0.000619,0.000644,0.000675,0.000705,0.000735,0.000766,0.0008,0.000838,0.000884,0.00094,0.001006,0.001081,0.001162,0.001248,0.001338,0.001434,0.001541,0.001664,0.001802,0.001956,0.002129,0.002322,0.002533,0.002764,0.003014,0.003287,0.003582,0.003905,0.004263,0.00466,0.005093,0.005576,0.00609,0.006604,0.007104,0.007613,0.008175,0.008821,0.009551,0.010381,0.011315,0.012372,0.013538,0.014792,0.016127,0.017578,0.019239,0.021113,0.023126,0.02527,0.027615,0.030291,0.033356,0.036783,0.040601,0.044866,0.049576,0.054848,0.060842,0.067644,0.075195,0.083503
1959,0.029591,0.001822,0.001156,0.000857,0.00074,0.000664,0.00061,0.000567,0.000527,0.00049,0.000467,0.000474,0.000533,0.000654,0.00082,0.001003,0.001179,0.001343,0.001482,0.001598,0.00172,0.001835,0.001896,0.001888,0.001832,0.001758,0.001701,0.001676,0.001699,0.001762,0.001846,0.001935,0.002035,0.002143,0.002266,0.002414,0.002597,0.002815,0.003072,0.003369,0.003712,0.004098,0.004524,0.004992,0.005507,0.006068,0.006694,0.007407,0.008222,0.009127,0.010124,0.011177,0.012243,0.0133,0.014381,0.01553,0.016802,0.018222,0.019819,0.021578,0.023472,0.025472,0.027575,0.029774,0.032086,0.034601,0.037293,0.040045,0.042828,0.045724,0.048928,0.05249,0.056311,0.060401,0.064855,0.06958,0.074857,0.081126,0.08858,0.096975,0.106205,0.023048,0.001605,0.000925,0.000704,0.000623,0.000528,0.000453,0.000395,0.000351,0.000319,0.000301,0.000298,0.000312,0.000346,0.000393,0.000452,0.000512,0.000564,0.0006,0.000624,0.000651,0.000682,0.000712,0.000738,0.000764,0.000791,0.000823,0.000867,0.000926,0.000997,0.001079,0.001165,0.001252,0.001337,0.001423,0.001518,0.00163,0.00176,0.001912,0.002084,0.002276,0.002486,0.002712,0.002955,0.003217,0.003503,0.003815,0.004158,0.004532,0.004939,0.00539,0.005875,0.006374,0.006879,0.007406,0.00799,0.008648,0.009377,0.010183,0.011077,0.012085,0.013204,0.014406,0.01569,0.017086,0.018688,0.020497,0.02244,0.024512,0.02678,0.029385,0.032377,0.035709,0.039404,0.043532,0.048066,0.053174,0.059103,0.06597,0.073662,0.082133
1960,0.029374,0.001881,0.001163,0.000921,0.000755,0.000666,0.000602,0.000551,0.000504,0.000461,0.000432,0.000436,0.000494,0.000619,0.000791,0.000983,0.001167,0.001332,0.001465,0.001568,0.001673,0.001776,0.001835,0.001841,0.001809,0.001766,0.001735,0.001721,0.001734,0.001772,0.001825,0.001891,0.001981,0.002099,0.002246,0.002424,0.002631,0.002865,0.003126,0.003418,0.003753,0.004136,0.004564,0.005039,0.005568,0.006139,0.006774,0.007504,0.008346,0.009283,0.010327,0.01142,0.012488,0.013493,0.01449,0.015532,0.016722,0.018143,0.019851,0.021799,0.023924,0.026125,0.028346,0.03054,0.032764,0.035151,0.037759,0.040534,0.043489,0.046658,0.05019,0.054033,0.058008,0.062073,0.066384,0.070912,0.076058,0.082339,0.090003,0.098743,0.108351,0.022619,0.001639,0.000941,0.000728,0.00061,0.000522,0.000453,0.000398,0.000354,0.000322,0.000301,0.000295,0.000307,0.000338,0.000384,0.000442,0.000501,0.000551,0.000586,0.000609,0.000634,0.000664,0.000695,0.000728,0.000762,0.0008,0.000842,0.000888,0.00094,0.000997,0.001062,0.001136,0.001217,0.001307,0.001406,0.001516,0.00164,0.001785,0.001951,0.00214,0.002348,0.002572,0.002806,0.003048,0.003303,0.003576,0.003878,0.00421,0.004577,0.004979,0.005434,0.005922,0.006401,0.006857,0.00732,0.007815,0.008403,0.009139,0.01006,0.011137,0.01237,0.013673,0.014946,0.016142,0.017339,0.018692,0.020296,0.02213,0.02423,0.026624,0.029408,0.03254,0.035907,0.039486,0.043404,0.047662,0.052565,0.058493,0.065636,0.073783,0.082775
1961,0.028382,0.001737,0.001087,0.000844,0.000704,0.000623,0.000564,0.000517,0.000473,0.000433,0.000406,0.00041,0.000466,0.000584,0.000747,0.000929,0.001104,0.001266,0.001403,0.001517,0.001637,0.00175,0.001814,0.001812,0.001766,0.001704,0.001658,0.001637,0.001657,0.001711,0.001783,0.001864,0.001961,0.002073,0.002206,0.002364,0.002555,0.002782,0.003049,0.003358,0.003713,0.004107,0.004528,0.004971,0.005448,0.005962,0.006541,0.007225,0.008032,0.008943,0.009966,0.011037,0.01207,0.013026,0.013965,0.014941,0.016077,0.017477,0.019212,0.021216,0.023391,0.025624,0.027885,0.030125,0.032387,0.034849,0.037495,0.040146,0.042763,0.045455,0.048407,0.051746,0.05547,0.059642,0.064296,0.069352,0.074919,0.081224,0.088359,0.096237,0.104788,0.021986,0.001523,0.000916,0.000677,0.000578,0.000494,0.000428,0.000375,0.000334,0.000302,0.000282,0.000276,0.000289,0.000321,0.000367,0.000426,0.000485,0.000534,0.000568,0.000591,0.000614,0.000643,0.000673,0.000702,0.000734,0.000768,0.000807,0.000853,0.000907,0.00097,0.001042,0.00112,0.001205,0.001297,0.001396,0.001507,0.001631,0.001768,0.001916,0.00208,0.00226,0.002459,0.002678,0.00292,0.003185,0.003468,0.003774,0.004115,0.004494,0.004907,0.005381,0.00588,0.006336,0.006721,0.007082,0.007456,0.007939,0.008616,0.009542,0.01067,0.011965,0.01331,0.014599,0.01577,0.016912,0.0182,0.019739,0.02149,0.023491,0.025771,0.028412,0.031392,0.034636,0.038137,0.041997,0.046286,0.051188,0.056881,0.063476,0.070901,0.079033
1962,0.028513,0.001661,0.001051,0.000829,0.000651,0.000591,0.000548,0.000512,0.000476,0.00044,0.000415,0.000419,0.000473,0.00059,0.000751,0.000929,0.0011,0.001262,0.001406,0.00153,0.001661,0.001785,0.001853,0.001851,0.001798,0.00173,0.001679,0.001654,0.001671,0.001724,0.001793,0.001871,0.001973,0.0021,0.002252,0.002436,0.002647,0.00288,0.003133,0.003412,0.003733,0.0041,0.00451,0.004965,0.005472,0.00602,0.006631,0.007342,0.008171,0.009099,0.010139,0.011228,0.012279,0.01325,0.014204,0.0152,0.016357,0.017765,0.019489,0.021475,0.02362,0.025838,0.028128,0.030459,0.032855,0.035475,0.038264,0.041007,0.043644,0.046306,0.049196,0.052497,0.056262,0.060584,0.065456,0.07089,0.076808,0.083144,0.089872,0.097111,0.104821,0.02184,0.001532,0.000909,0.000688,0.000537,0.000478,0.00043,0.000389,0.000351,0.000317,0.00029,0.000276,0.000284,0.000316,0.000367,0.000429,0.00049,0.000543,0.000582,0.00061,0.000639,0.000674,0.000706,0.000737,0.000768,0.000801,0.00084,0.000882,0.00093,0.000985,0.001046,0.001116,0.0012,0.0013,0.001415,0.001544,0.001684,0.001831,0.001983,0.002144,0.00232,0.002516,0.002734,0.002977,0.003243,0.00353,0.003839,0.004179,0.004553,0.004959,0.005424,0.005917,0.006376,0.006778,0.007165,0.007568,0.008076,0.00877,0.009703,0.010828,0.012118,0.013458,0.014744,0.015914,0.017055,0.018352,0.019899,0.02164,0.023609,0.025845,0.028421,0.031355,0.034626,0.03825,0.042295,0.046884,0.052067,0.057816,0.064159,0.071166,0.078764
1963,0.028367,0.001742,0.001102,0.000822,0.00068,0.00061,0.000559,0.000516,0.000471,0.000426,0.000392,0.000391,0.000447,0.000575,0.000754,0.000953,0.001144,0.001316,0.001456,0.001568,0.001683,0.001794,0.00186,0.001868,0.001836,0.001792,0.00176,0.001745,0.001759,0.001798,0.001851,0.001915,0.002009,0.002137,0.002297,0.002492,0.002711,0.002947,0.003194,0.003463,0.003769,0.004126,0.004538,0.00501,0.005544,0.006129,0.006773,0.007497,0.00831,0.009203,0.0102,0.01126,0.01232,0.013351,0.014402,0.015507,0.016763,0.01825,0.020025,0.022038,0.024218,0.02648,0.028792,0.031119,0.033498,0.036086,0.038868,0.041681,0.04449,0.047398,0.050556,0.054102,0.058073,0.06254,0.067511,0.073081,0.079146,0.085528,0.092173,0.099264,0.106762,0.021809,0.001518,0.000897,0.000694,0.000573,0.000489,0.000423,0.000371,0.000331,0.000301,0.000282,0.000278,0.000294,0.000331,0.000385,0.00045,0.000516,0.00057,0.000605,0.000627,0.000649,0.000677,0.000705,0.000735,0.000768,0.000805,0.000845,0.00089,0.000938,0.000993,0.001054,0.001124,0.00121,0.001313,0.001432,0.001567,0.001712,0.001862,0.002016,0.002177,0.002352,0.002549,0.002768,0.003014,0.003286,0.003579,0.003894,0.004237,0.004611,0.005015,0.005475,0.005966,0.00643,0.006848,0.007257,0.007682,0.008209,0.00892,0.009865,0.010999,0.0123,0.013648,0.014924,0.016062,0.017157,0.018404,0.019909,0.021621,0.023577,0.025816,0.02839,0.031325,0.034632,0.038337,0.042489,0.047243,0.052577,0.058356,0.064563,0.071337,0.078628
